"","country_name","year","elec_access","agri_forest_fish","agri_land","arable_land","armed_forces_perc","armed_forces_total","birth_rate","educ_expend","tourism","mortality","pop","health_expend","gdp_usd","income","gdp_perc"
"110","Kenya",2015,41.6,19.4696147780528,48.6101837860632,10.1908142109147,0.143077300682995,29100,30.957,4.9494514465332,NA,34.1,46851488,4.76439571,70120446896.8359,52755240541.7926,2.68331742509996
"111","Kenya",2016,53.1,20.0345164328349,48.6295111923253,10.1908142109147,0.138643820451965,29100,30.401,4.66556310653687,NA,33.6,47894670,4.75429106,74815144163.8931,62816973523.6982,1.94366814420279
"112","Kenya",2017,55.8,20.8936374065292,48.6488385985873,10.1908142109147,0.134358684685927,29000,29.755,4.26874256134033,NA,33.4,48948137,3.98597503,82036510877.2599,68347108989.9325,1.60314661619574
"113","Kenya",2018,61.2,20.314910419968,48.6681660048494,10.1908142109147,0.131256580589263,29100,29.18,5.32192516326904,NA,32.8,49953304,4.09903383,92202979985.2863,77713133606.492,3.52208443515578
"114","Kenya",2019,69.7,20.8611638110686,48.6874934111115,10.1908142109147,0.127407877075474,29000,28.46,5.37359189987183,NA,32.2,50951450,4.36874676,100378436207.371,85831083413.107,3.05495784951917
"115","Kenya",2020,71.5,22.7027261604451,48.6874934111115,10.1908142109147,0.103374242972113,24000,27.998,5.04574871063232,NA,31.8,51985780,4.47622252,100657505750.545,85842420676.3748,-2.25697950274444
"116","Kenya",2021,76.5,21.4770750957252,48.6874934111115,10.1908142109147,0.079340608868752,19000,27.685,4.89040184020996,NA,31,53005614,4.54763126,109703658904.994,95240841982.8691,5.52043630422037
"117","Kenya",2022,76,21.1657169102521,48.7014897655709,10.1982767213705,0.055306974765391,14000,27.54,4.51101779937744,NA,30.5,54027487,4.49157359660543,113419826113.903,100539552355.985,2.86357121077884
"118","Japan",2010,100,1.10828108130349,13.5884773662551,11.7475994513032,0.393138242759536,260382,8.5,3.59951996803284,3.9306e+10,2.3,128070000,9.06,5759071769013.11,4476727345129.27,4.07922304843274
"119","Japan",2011,100,1.08027176258707,13.4951989026063,11.6707818930041,0.395188949916107,260086,8.3,3.60527992248535,3.976e+10,2.3,127833000,10.49,6233147172341.35,4864600726827.73,0.209251802819637
"120","Japan",2012,100,1.12285396244805,13.4567901234568,11.6488340192044,0.396526749247305,259800,8.2,3.41945004463196,4.0967e+10,2.2,127629000,10.67,6272362996105.03,4913791059017.2,1.53678665884595
"121","Japan",2013,100,1.06671782970179,13.4211248285322,11.6268861454047,0.395021482524139,259800,8.2,3.40875005722046,3.2244e+10,2.1,127445000,10.67,5212328181166.18,4127895991388.44,2.15237106564643
"122","Japan",2014,100,0.996605700341743,13.360768175583,11.5829903978052,0.393792227793434,259800,8,3.41529989242554,2.8609e+10,2.1,127276000,10.73,4896994405353.29,3887388028965.93,0.429381122520397
"123","Japan",2015,100,1.03412007048647,13.2949245541838,11.5363511659808,0.393269633744266,259800,8,3.31221008300781,2.3252e+10,2,127141000,10.75,4444930651964.18,3560749861428.92,1.66846511711745
"124","Japan",2016,100,1.12498130848332,13.2043895747599,11.4787379972565,0.391318891357837,260890,7.8,3.14643001556396,2.5968e+10,2,127076000,10.66,5003677627544.24,3999113859748.18,0.805362824616168
"125","Japan",2017,100,1.12844054943922,13.1083676268861,11.4156378600823,0.38824793435736,261000,7.6,3.13057994842529,2.5774e+10,1.9,126972000,10.66,4930837369151.42,3953215059603.92,1.75861180161441
"126","Japan",2018,100,1.044248235947,13.0205761316872,11.363511659808,0.381871834103002,261150,7.4,3.07782006263733,2.8097e+10,1.9,126811000,10.74,5040880939324.86,4031133513908.75,0.771168471432347
"127","Japan",2019,100,1.03894744464527,12.9355281207133,11.3141289437586,0.378011431326381,261000,7,3.15533995628357,2.9146e+10,1.8,126633000,10.97,5117993853016.51,4088190737217.58,-0.262170828589063
"128","Japan",2020,100,1.06632318664296,12.8449931412894,11.2592592592593,0.378818776290531,261000,6.8,3.30628991127014,6.741e+09,1.8,126261000,11,5055587093501.59,3951137997473.32,-3.86470966963243
"129","Japan",2021,100,1.01328081764637,12.7818930041152,11.2098765432099,0.379626121254681,261044.142728973,6.6,3.33563995361328,4240005268.6632,1.8,125681593,10.82,5034620784584.98,3835811076721.88,3.0321308280439
"130","Japan",2022,100,1.01759821736288,12.7020318017891,11.1566191161749,0.380433466218831,261088.285457945,6.3,3.23762130737305,1739010537.3264,1.7,125124989,10.9597859022588,4256410760723.75,3793083503058.14,1.40382237505176
"131","Indonesia",2010,94.2,13.929212707137,29.4963726066154,12.4526036753822,0.496656880506496,582000,20.158,2.81227993965149,8.432e+09,27.8,244016173,2.7908783,755094157621.936,566234391128.885,4.90272857873705
"132","Indonesia",2011,94.8,13.5122870743946,30.0449689190895,12.4685822087553,0.565728465589861,676500,20.345,3.18944001197815,8.653e+09,26.8,247099697,2.98942471,892969104563.171,659868014153.763,4.84490570055715
"133","Indonesia",2012,96,13.3739742350727,30.0609474524625,12.4845607421283,0.552959818580137,676500,20.093,3.40748000144958,9.055e+09,25.8,250222695,2.91427088,917869913332.649,689395586501.512,4.70670292023203
"134","Indonesia",2013,96.5,13.3566991621949,30.3432348753861,12.5005392755013,0.55016473184479,676500,19.417,3.35904002189636,1.028e+10,24.9,253275918,2.86934805,912524136718.018,688615753233.48,4.28477845676873
"135","Indonesia",2014,97,13.3367549992146,30.5189987424894,12.5165178088744,0.543469463262248,676500,18.954,3.28800988197327,1.0263e+10,24,256229761,2.96433568,890814755533.537,671349773485.428,3.79614076779593
"136","Indonesia",2015,97.5,13.4926435578886,30.7853076320399,12.6763031426047,0.535508362448644,675500,18.448,3.58360004425049,9.8e+09,23.1,259091970,2.92428517,860854232686.214,663588563945.298,3.71774546908827
"137","Indonesia",2016,97.6,13.4787485470271,31.7972814123319,13.4219680333461,0.530470621205913,675500,18.017,1.21023452281952,9.932e+09,22.3,261850182,3.02147198,931877364037.698,736332319283.818,3.92669809073649
"138","Indonesia",2017,98.1,13.1566308462661,33.7147054170956,14.0078475903573,0.520961185409261,676000,17.519,1.05324387550354,1.0945e+10,21.5,264498852,2.90417194,1015618744159.73,785282040778.049,4.0176256075747
"139","Indonesia",2018,98.5,12.8084975586902,34.0342760845563,14.0078475903573,0.506647952418864,675500,17.179,0.99443644285202,1.3171e+10,20.7,267066843,2.86757827,1042271532988.63,789841225160.877,4.16298429125608
"140","Indonesia",2019,98.9,12.7126026577522,34.1407996403765,14.0078475903573,0.49632188771008,676000,16.91,0.964399099349976,1.4449e+10,20,269582878,2.87862897,1119099871350.2,839487253839.715,4.03913565656795
"141","Indonesia",2020,97,13.6984142796138,34.2473231961967,14.0078475903573,0.496668496870485,676000,16.649,1.01593220233917,1.98e+09,19.4,271857970,3.42067289,1059054842698.48,806178618150.759,-2.88509409342301
"142","Indonesia",2021,99.2,13.2801691376596,34.1337419293713,13.8965543768183,0.48455030738943,684916.777297785,16.425,1.03221750259399,10495081982.3009,18.7,273753191,3.70636249,1186509691086.73,882648696180.561,2.9849400734317
"143","Indonesia",2022,100,12.3998843807634,34.2167466203831,13.7852611632793,0.476333997881373,692602.464841516,16.196,0.863943338394165,10650412339.7901,18.1,275501339,3.92501530712187,1319076267310.16,878828076753.466,4.6392086044409
"144","India",2010,76.3,17.0265090136912,60.3974182611942,52.8082631786061,0.560248978056011,2625586,21.438,3.377690076828,14918905281.4062,46.7,1240613620,3.27,1675615519484.96,1449400281957.08,7.01317458100183
"145","India",2011,79.5,17.1919735580094,60.4300431523044,52.7981730060978,0.560338897639105,2647150,20.945,3.79618000984192,15261485035.1276,44.6,1257621191,3.25,1823051829895.13,1569510868576.62,3.8180743120835
"146","India",2012,79.9,16.8453770661306,60.4206256579633,52.6525381828945,0.573225749347717,2728700,20.421,4.08479833602905,1.4107e+10,42.5,1274487215,3.33,1827637590410.95,1576093532005.61,4.06082238436569
"147","India",2013,83.1,17.1484235433708,60.4394606466455,52.617558918199,0.568548918814711,2749700,19.935,3.84467005729675,1.3884e+10,40.5,1291132063,3.75,1856721507621.46,1602694127290.88,5.01461186438419
"148","India",2014,85.1,16.7919345144977,60.4495508191538,52.6246220389548,0.560096659520744,2749700,19.049,3.89878034591675,1.7492e+10,38.5,1307246509,3.62,2039126479155.27,1767101425787.74,6.08618022720231
"149","India",2015,88,16.1745081068443,60.4317248477225,52.6078050847743,0.562233347707099,2798800,18.765,4.11499166488647,1.7686e+10,36.5,1322866505,3.6,2103588360044.39,1839197893355,6.72106763062213
"150","India",2016,89.6,16.3638005616295,60.3990999566123,52.5755165327477,0.591334231649056,2981050,18.514,4.256516456604,1.9184e+10,34.7,1338636340,3.5,2294796885663.67,1991577687380.81,6.98098970132099
"151","India",2017,91.8,16.558331404936,60.2839387997403,52.4336271815794,0.594249382264435,3031000,17.911,4.30639696121216,2.1856e+10,32.9,1354195680,2.94,2651474262755.59,2326228560999.19,5.56833351357884
"152","India",2018,95.7,16.0316306864525,60.2435646561437,52.29329810742,0.58725226392636,3026500,17.651,4.3769326210022,2.579e+10,31.3,1369003306,2.86,2702929641648.14,2363288935865.17,5.30240867857299
"153","India",2019,95.9,16.7555683032799,60.2198133654425,52.2566927777909,0.585269023173488,3045000,17.049,3.89732360839844,2.8595e+10,29.7,1383112050,2.95,2835606256558.84,2479347909060.48,2.81187310225657
"154","India",2020,96.5,18.6685376603755,60.0458628611021,51.9468812958472,0.589408503630094,3068000,16.572,4.04014158248901,1.5777e+10,28.1,1396387127,3.34,2674851578586.86,2297238845810,-6.6734705465819
"155","India",2021,99.6,17.3725615260311,60.0459264291889,51.9468812958472,0.591491318310872,3099600.97503733,16.419,4.63514137268066,22795737998.1048,26.8,1407563842,3.28,3167270623260.52,2697069318282.99,8.81860584308893
"156","India",2022,99.2,16.639431040971,59.9575299436062,51.7864609921027,0.59357413299165,3131201.95007467,16.267,4.12072849273682,23429113798.6172,25.5,1417173173,3.28066666318478,3353470496885.95,2737095394937.79,6.2615994901934
"157","Germany",2010,100,0.803696771174544,47.9100324181656,33.9845655105144,0.599449311890165,251465,8.3,5.09588003158569,9.0866e+10,3.5,81776930,11.09592915,3399667820000.01,2852709271295.79,4.33960677706354
"158","Germany",2011,100,0.910022423855418,47.9659169153087,34.0687399586872,0.469694800226939,196000,8.3,4.98425006866455,9.9909e+10,3.4,80274983,10.77844906,3749314991050.59,3175984763813.31,5.86963573749217
"159","Germany",2012,100,0.847918814268698,47.8108681930338,33.9530613415964,0.445481094255437,186450,8.4,4.92844009399414,9.6196e+10,3.4,80425823,10.85345554,3527143188785.16,2972535919619.34,0.230160992711959
"160","Germany",2013,100,0.942643214114216,47.8588626461821,34.0403577161202,0.430080903062347,181550,8.5,4.93538999557495,1.02668e+11,3.3,80645605,10.99905777,3733804649549.03,3140848979812.29,0.163870562978019
"161","Germany",2014,100,0.904547674923055,47.9363714531384,34.018343364861,0.42064713240422,178600,8.8,4.92102003097534,1.01737e+11,3.3,80982500,11.02588272,3889093051023.52,3268168894268.39,1.7843418861469
"162","Germany",2015,100,0.684691591379231,47.9590666743106,33.9563148540962,0.415605686451552,177300,9,4.85515022277832,8.5334e+10,3.3,81686611,11.19047737,3357585719351.56,2830967288599.07,0.617105353219898
"163","Germany",2016,100,0.69843112985447,47.6843370735058,33.6701396839936,0.411088840292215,179100,9.6,4.83923006057739,8.7412e+10,3.3,82348669,11.241889,3469853463945.53,2936856488479.01,1.40810207548923
"164","Germany",2017,100,0.851748919550925,47.7631164667831,33.694936600166,0.410780449077967,180000,9.5,4.87182998657227,9.7163e+10,3.2,82657002,11.33617592,3690849152517.65,3121156472138.63,2.29720604740949
"165","Germany",2018,100,0.689090611953825,47.6415364359723,33.5766214437003,0.41288231046938,181400,9.5,4.97933006286621,1.03502e+11,3.2,82905782,11.48051548,3974443355019.6,3387078911089.78,0.678212594110718
"166","Germany",2019,100,0.790850030655333,47.7002776267209,33.5270042073328,0.414099698643445,184000,9.4,5.11552000045776,1.01231e+11,3.2,83092962,11.71550655,3889177589254.9,3300286458675.79,0.847783197111852
"167","Germany",2020,100,0.73895402984373,47.4970663155786,33.3838976501903,0.420678146965635,183000,9.3,5.59038019180298,102207181356.286,3.1,83160871,12.69255257,3887727161914.41,3246857965545.54,-3.90530358342936
"168","Germany",2021,100,0.711937967352693,47.4856177910072,33.3667248633332,0.40790882402977,178109.6649467,9.6,5.45488977432251,103048826029.054,3.1,83196078,12.93412971,4278503934689.85,3575973916047.79,3.12016297281919
"169","Germany",2022,100,0.920163742871072,47.4294701391931,33.2656791008854,0.395139501093906,173219.329893399,8.8,4.54389047622681,103890470701.823,3,83797985,12.65471077,4082469490797.68,3412689862057.66,1.07495188724516
"170","Ethiopia",2010,25.5,41.4468200699758,31.6178614528083,12.9057016523317,0.345341724269708,138000,36.528,4.49659013748169,465581711.650482,54.6,89237791,5.46637249,29933790334.3418,22294529929.5057,9.4198734285809
"171","Ethiopia",2011,23,41.2499638574537,32.1867824793268,13.4622857841088,0.333161690683561,138000,35.846,5.48576021194458,467872567.475753,52.1,91817929,4.46897745,31952763089.33,23258760582.8223,8.0541204807153
"172","Ethiopia",2012,29,44.3309427521463,32.3308357644563,13.5975938840536,0.321291588460491,138000,34.845,5.56678009033203,470163423.301004,49.7,94451280,4.5395956,43310721414.0829,31998806867.2355,5.61865391933833
"173","Ethiopia",2013,30.8,41.2395055340925,32.5180834179228,13.7084734886151,0.310041001349757,138000,33.938,4.82446432113647,472454279.126254,47.5,97084366,4.07506514,47648276605.0123,35448578250.636,7.58309892413058
"174","Ethiopia",2014,27.2,38.5204496889284,32.7060238794806,13.8196463945917,0.299461996992273,138000,33.554,4.79265069961548,474745134.951505,45.5,99746766,4.03365517,55612228233.5179,42605775685.1162,7.31454492337771
"175","Ethiopia",2015,29,36.0569753905786,32.8929601801843,13.9303959212488,0.289377456825093,138000,33.428,5.15336132049561,477035990.776756,43.6,102471895,3.82316828,64589328550.5953,49659215179.8291,7.45669509715687
"176","Ethiopia",2016,42.9,34.6988795973718,33.0793660251424,14.0409202302156,0.279586717345609,138000,33.315,5.06151390075684,4.61e+08,41.8,105293228,3.60033751,74296745207.8721,58385906770.7086,6.50121149670628
"177","Ethiopia",2017,44.3,33.7792806688833,33.263928222695,14.1501573670251,0.270180876699355,138000,33.059,5.49905061721802,363500000,40.1,108197950,3.45336914,81770886825.6048,65359461545.3577,6.62278907050467
"178","Ethiopia",2018,44.8,31.2188007841387,33.5852342867904,14.3430384771727,0.261435947169933,138000,32.996,5.22011184692383,612700012.207031,38.6,111129438,3.30371761,84269196625.8784,70731968226.093,3.99844025588089
"179","Ethiopia",2019,48,33.6333290594336,33.8392576144297,14.3473490257357,0.253237104212427,138000,33.123,4.48086929321289,6.61e+08,37.3,114120594,3.23382378,95912607722.3032,82027923370.9125,5.52381056763929
"180","Ethiopia",2020,51.1,35.5582693458206,34.0927517767343,14.3500906874499,0.247414482797594,138000,32.78,4.09056520462036,322500000,36.1,117190911,3.48096275,107657734392.446,92691294404.0473,3.28084798420211
"181","Ethiopia",2021,54.2,37.5791156879114,34.1981062223837,14.4554451330993,0.241591861382761,138000,32.383,4.06524896621704,490781125.728262,35,120283026,3.20824432,111261882958.426,96072352511.7058,2.92580454535896
"182","Ethiopia",2022,55,37.6422282713295,34.4689324626441,14.5998436263976,0.235769239967928,138000,31.835,3.73649501800537,493071981.553512,33.9,123379924,3.14028533891625,126772703047.701,104165754411.457,2.67756191274128
"183","China",2010,99.7,9.32517694053669,56.1834730812931,12.7960801051446,0.380462381086386,2945000,11.9,3.55966520309448,NA,12.5,1337705000,4.23068333,6087191746679.49,4664923791171.53,10.1028326225249
"184","China",2011,99.9,9.17765379535199,56.1036602181182,12.6413860958174,0.378377381085818,2945000,13.27,3.80921697616577,NA,11.5,1345035000,4.34274387,7551545703440.75,5558588753710.79,8.95381604174548
"185","China",2012,99.9,9.11371387030751,56.0235278052443,12.4973437431264,0.38424110924454,2993000,14.57,4.29788875579834,NA,10.5,1354190000,4.56584787,8532185381680.59,6459842698814.53,7.13452377743971
"186","China",2013,100,8.94289396230057,55.9433953923703,12.39590801698,0.384189561106235,2993000,13.03,4.1298041343689,NA,9.7,1363240000,4.71490669,9570471111831.68,7143084686084.22,7.05073413400802
"187","China",2014,100,8.64349139629661,55.8632629794963,12.3136452727788,0.383687243900302,2993000,13.83,4.10536003112793,NA,8.9,1371860000,4.77790594,10475624944355.2,7892871215011.02,6.75076031581014
"188","China",2015,100,8.38701488219603,55.7831305666223,12.2356431912321,0.36415589846275,2843000,11.99,4.24201250076294,NA,8.2,1379860000,4.93827963,11061572618578.7,8296709954530.95,6.42073647731185
"189","China",2016,100,8.0572875346436,55.7030040870411,12.0845010177659,0.345280724580428,2695000,13.57,4.20638513565063,NA,7.6,1387790000,4.97955608,11233313730348.7,8435661005551.13,6.23821544767785
"190","China",2017,100,7.46356501656873,55.6228716656317,11.9333575516526,0.346100878296539,2695000,12.64,4.11133146286011,NA,7,1396215000,5.06592178,12310491333980.9,9297317126592.73,6.30186310056631
"191","China",2018,100,7.04302025319625,55.5427392442223,11.7822140748875,0.347169212002691,2695000,10.86,4.02442407608032,NA,6.4,1402760000,5.16790485,13894907857880.6,10284839661479.3,6.25170055571749
"192","China",2019,100,7.1436902775818,55.462649429444,11.6275626557139,0.326961305054325,2535000,10.41,4.05939483642578,NA,6,1407745000,5.3502779,14279968506271.7,10516015372298.9,5.57531686294317
"193","China",2020,100,7.69864253416333,55.462649429444,11.6062593401724,0.33194326754079,2535000,8.52,4.2333812713623,NA,5.5,1411100000,5.59359741,14687744162801,10597985631449.7,1.99555804192106
"194","China",2021,100,7.24101746939763,55.462649429444,11.5956076824016,0.328050325915324,2488122.46301836,7.52,3.98832511901855,NA,5.1,1412360000,5.38360548,17820459508852.2,12732916907122.6,8.35171995394172
"195","China",2022,100,7.32176000478118,55.462649429444,11.5849560246308,0.324157384289858,2441244.92603673,6.77,4.02356958389282,NA,4.8,1412175000,5.55025688913851,17881783387000.9,12734324328483.3,3.00257602626677
"196","Brazil",2010,98.6,4.11575648758173,27.7375349060916,6.15029181133602,0.748137405456794,713480,15.492,5.64879989624023,1.8883e+10,16.6,196353492,7.94516611,2208837745214.23,1719690505515.28,6.52281617922927
"197","Brazil",2011,99.3,4.34203412773382,27.8237741889942,6.22471028243126,0.75143977685394,713480,15.309,5.73741006851196,2.4608e+10,16,198185302,7.78819132,2616156223977.47,2003637158343.32,3.01339627261974
"198","Brazil",2012,99.5,4.1683282240444,27.9100134718969,6.29924839737071,0.734122149373176,713480,14.939,5.85510015487671,2.6008e+10,15.4,199977707,7.73637724,2465227803011.57,1841049768095.16,1.00765403282705
"199","Brazil",2013,99.6,4.5068861822272,27.9962527547995,6.37366686846595,0.724105399534857,713480,14.69,5.8388500213623,2.9286e+10,14.9,201721767,7.9766016,2472819535742.73,1876918816925.21,2.11425645194304
"200","Brazil",2014,99.7,4.32561053879483,28.0824920377022,6.4482049834054,0.732216927520411,729500,14.753,5.94848012924194,2.9998e+10,14.5,203459650,8.39644146,2456043727198.85,1849302367272.97,-0.354514802264433
"201","Brazil",2015,99.7,4.31914942942436,28.1687313206048,6.52274309834485,0.718902223788773,729500,14.727,6.24105978012085,2.0356e+10,14.2,205188205,8.90929985,1802212206904.68,1344519763892.24,-4.35831717939337
"202","Brazil",2016,99.7,4.89135358845478,28.2549706035075,6.59716156944009,0.708780840504481,729500,14.051,6.314040184021,1.7068e+10,15,206859578,9.16901493,1795693482652.52,1334168980643.64,-4.05742300240568
"203","Brazil",2017,99.8,4.60059169575972,28.3410663137971,6.67158004053533,0.697124041505772,730000,14.159,6.32047986984253,2.2991e+10,13.7,208504960,9.47124863,2063514977334.32,1564390551179.1,0.523296588574212
"204","Brazil",2018,99.7,4.42039930378329,28.4156284771492,6.74611815547478,0.71806847557561,761500,14.133,6.08851003646851,2.2229e+10,13.4,210166592,9.46475029,1916933898038.36,1439512572443.35,0.978938492697395
"205","Brazil",2019,99.8,4.2050140943502,28.490129502497,6.82061918082253,0.705558018475676,762000,13.633,5.96346998214722,2.1178e+10,13.2,211782878,9.61449146,1873288205186.45,1414533397119.49,0.448280407148658
"206","Brazil",2020,99.7,5.71148511544041,28.5646185634603,6.89510824178585,0.748851220951796,762000,13.078,5.77150011062622,6.49e+09,13,213196304,10.18235016,1476107231194.11,1120080765320.71,-3.91800417154039
"207","Brazil",2021,99.5,6.55876261159667,28.6390944636007,6.96958414192631,0.751818992563989,773140.986420588,12.883,5.4969801902771,3386725448.15114,12.8,214326223,9.89072323,1670647399034.67,1210328882715.66,4.21030025353157
"208","Brazil",2022,100,5.76747490819457,28.7135703637411,7.04406004206677,0.767374403022601,780853.324029498,12.649,5.24319828185505,283450896.302277,12.5,215313498,10.0250144715951,1951923942083.32,1163622318791.59,2.54433285377806
"209","Bangladesh",2010,55.3,17.0011812592919,70.9917799800261,59.8525005761696,0.390202374799983,220953,21.379,2.07786657147153,8.35e+08,38.9,148391139,2.28807664,115275540861.36,114093205737.914,4.37348466383585
"210","Bangladesh",2011,59.6,16.8099867573503,70.1236844126911,58.9844050088346,0.383575610070107,220950,20.569,2.13269996643066,8.19e+08,37.2,150211005,2.36418128,128607482927.468,126960518030.501,5.17452087670409
"211","Bangladesh",2012,65.5,16.1775631732753,70.0852731044019,58.9229469155719,0.376646627202328,220950,20.117,2.04667067527771,8.89e+08,35.6,152090649,2.3537879,133310747047.528,132381918586.563,5.20499111861467
"212","Bangladesh",2013,61.5,15.4932779975908,71.2760236613659,58.9844050088346,0.369594251251226,220950,19.9,1.96616005897522,1.308e+09,34.1,154030139,2.29574466,149998957327.029,148630473444.019,4.67872191823137
"213","Bangladesh",2014,62.4,15.3516208986344,71.5986786509949,58.9152646539141,0.362783279229175,220950,19.537,2.09871673583984,7.82e+08,32.7,155961299,2.27915168,172886611131.255,168853214206.68,4.74777922650441
"214","Bangladesh",2015,74,14.7829964369364,72.4763002227856,59.4010908811554,0.356314267797321,220950,19.158,1.87225413322449,8.27e+08,31.4,157830000,2.27217698,195146607942.291,190332221808.999,5.29106080768767
"215","Bangladesh",2016,75.9,13.4647923176039,73.1136974725359,59.6466927863563,0.349791076019883,220950,19.002,2.22119998931885,8.43e+08,30.1,159784568,2.38938212,265224514652.992,254207227699.906,5.80321039708029
"216","Bangladesh",2017,88,12.9572760433733,73.4526388568795,59.5938388261504,0.329041706378725,221000,18.495,1.85040032863617,1.127e+09,28.9,161793964,2.36720181,293732447017.328,277679601303.089,5.26645511283064
"217","Bangladesh",2018,86.9,12.4800771856196,73.9594376584466,59.7088422831682,0.330262625479797,227050,18.462,1.65589129924774,1.207e+09,27.8,163683958,2.31622243,321362751137.574,305777695036.025,6.08023776882422
"218","Bangladesh",2019,92.2,11.9753231358984,75.8392870861182,61.2045786279481,0.323136897985994,227000,18.35,1.68138802051544,1.389e+09,26.7,165516222,2.25762248,351231655150.827,360627233626.55,6.68766272688883
"219","Bangladesh",2020,96.2,11.9996868602485,76.2694937389568,61.4580932626565,0.319983161273783,227000,18.053,1.76528060436249,6.59e+08,25.7,167420951,2.27063942,373979442653.343,383459686377.669,2.27110129405703
"220","Bangladesh",2021,99,11.6328584271282,77.3450103710532,62.3031420450181,0.31354078122191,227643.667189026,17.821,1.83117997646332,1086446805.07627,24.9,169356251,2.36492991,416271647002.435,430454772495.358,5.71664908722495
"221","Bangladesh",2022,99.4,11.2176010351595,78.2589556624579,62.3031420450181,0.308550414363001,228236.321255392,17.48,1.71183669567108,1105788867.00521,24.1,171186372,2.33297812640491,460131688909.301,467454577238.566,5.95484484128914
